job_title,experience_level,employment_type,work_models,work_year,employee_residence,salary,salary_currency,salary_in_usd,company_location,company_size
Machine Learning Research Engineer,Entry-level,Full-time,Hybrid,2022.0,Germany,63000.0,EUR,66192.0,Germany,Large
Machine Learning Developer,Entry-level,Full-time,Remote,2022.0,Italy,33000.0,USD,33000.0,Germany,Small
Machine Learning Scientist,Entry-level,Full-time,Remote,2022.0,Italy,33000.0,EUR,34672.0,Germany,Small
Data Scientist,Mid-level,Full-time,Remote,2022.0,Germany,72000.0,EUR,75648.0,Germany,Small
Research Scientist,Mid-level,Full-time,On-site,2022.0,Germany,120000.0,EUR,126080.0,Germany,Small
Research Scientist,Mid-level,Full-time,On-site,2022.0,Germany,80000.0,EUR,84053.0,Germany,Small
Data Scientist,Entry-level,Full-time,Hybrid,2022.0,United States,50000.0,USD,50000.0,Germany,Medium
BI Data Analyst,Mid-level,Full-time,Remote,2022.0,Germany,48000.0,EUR,50432.0,Germany,Small
Data Scientist,Mid-level,Full-time,Remote,2022.0,Germany,58000.0,EUR,60938.0,Germany,Small
Data Engineer,Mid-level,Full-time,Hybrid,2022.0,Germany,62500.0,EUR,65666.0,Germany,Small
Machine Learning Engineer,Mid-level,Full-time,Remote,2022.0,France,80000.0,EUR,84053.0,Germany,Medium
Data Engineer,Mid-level,Part-time,Hybrid,2022.0,Germany,50000.0,EUR,52533.0,Germany,Large
Data Engineer,Entry-level,Full-time,Remote,2022.0,Pakistan,52800.0,EUR,55475.0,Germany,Medium
Principal Data Scientist,Senior-level,Full-time,Remote,2022.0,Germany,148000.0,EUR,155499.0,Germany,Medium
Lead Machine Learning Engineer,Senior-level,Full-time,On-site,2022.0,Germany,80000.0,EUR,84053.0,Germany,Medium
Applied Machine Learning Scientist,Entry-level,Contract,Remote,2022.0,Tunisia,29000.0,EUR,30469.0,Czech Republic,Medium
AI Scientist,Senior-level,Full-time,Remote,2022.0,Colombia,125000.0,USD,125000.0,Colombia,Large
Machine Learning Engineer,Entry-level,Full-time,Remote,2022.0,Switzerland,54000.0,CHF,56536.0,Switzerland,Small
Machine Learning Engineer,Mid-level,Full-time,Remote,2022.0,Switzerland,100000.0,CHF,104697.0,Switzerland,Large
Data Scientist,Mid-level,Full-time,On-site,2022.0,Switzerland,115000.0,CHF,120402.0,Switzerland,Large
AI Developer,Senior-level,Full-time,On-site,2022.0,Canada,275000.0,USD,275000.0,Canada,Small
Machine Learning Software Engineer,Senior-level,Full-time,Remote,2022.0,Canada,248400.0,USD,248400.0,Canada,Medium
Machine Learning Software Engineer,Senior-level,Full-time,Remote,2022.0,Canada,183600.0,USD,183600.0,Canada,Medium
AI Scientist,Entry-level,Full-time,Hybrid,2022.0,Canada,200000.0,USD,200000.0,Canada,Large
Machine Learning Software Engineer,Senior-level,Full-time,Remote,2022.0,Canada,227200.0,USD,227200.0,Canada,Medium
Machine Learning Software Engineer,Senior-level,Full-time,Remote,2022.0,Canada,168000.0,USD,168000.0,Canada,Medium
Data Engineer,Senior-level,Full-time,On-site,2022.0,Canada,178000.0,USD,178000.0,Canada,Medium
Data Engineer,Senior-level,Full-time,On-site,2022.0,Canada,132000.0,USD,132000.0,Canada,Medium
Machine Learning Researcher,Mid-level,Full-time,Hybrid,2022.0,Canada,137000.0,CAD,105236.0,Canada,Large
Data Analyst,Mid-level,Full-time,On-site,2022.0,Canada,100000.0,USD,100000.0,Canada,Medium
Data Analyst,Mid-level,Full-time,On-site,2022.0,Canada,65000.0,USD,65000.0,Canada,Medium
Machine Learning Engineer,Senior-level,Full-time,Remote,2022.0,Canada,187200.0,USD,187200.0,Canada,Medium
Machine Learning Engineer,Senior-level,Full-time,Remote,2022.0,Canada,116100.0,USD,116100.0,Canada,Medium
Data Scientist,Entry-level,Full-time,Remote,2022.0,Canada,96000.0,CAD,73742.0,Canada,Large
Big Data Engineer,Senior-level,Full-time,Hybrid,2022.0,Canada,210000.0,CAD,161311.0,Canada,Medium
Data Manager,Executive-level,Full-time,Hybrid,2022.0,Canada,164000.0,CAD,125976.0,Canada,Large
Machine Learning Engineer,Senior-level,Full-time,On-site,2022.0,Canada,140000.0,USD,140000.0,Canada,Medium
Machine Learning Engineer,Senior-level,Full-time,On-site,2022.0,Canada,110000.0,USD,110000.0,Canada,Medium
Data Engineer,Senior-level,Full-time,Remote,2022.0,Canada,185800.0,USD,185800.0,Canada,Medium
Data Engineer,Senior-level,,Remote,2022.0,Canada,137400.0,USD,137400.0,Canada,Medium
Lead Data Engineer,Executive-level,Full-time,Remote,2022.0,Canada,150000.0,CAD,115222.0,Canada,Small
Data Architect,Senior-level,Full-time,Remote,2022.0,Canada,192400.0,USD,192400.0,Canada,Medium
Data Architect,Senior-level,Full-time,Remote,2022.0,Canada,90700.0,USD,90700.0,Canada,Medium
Data Analyst,Senior-level,Full-time,Remote,2022.0,Canada,130000.0,USD,130000.0,Canada,Medium
Data Analyst,Senior-level,Full-time,Remote,2022.0,Canada,61300.0,USD,61300.0,Canada,Medium
Data Analyst,Mid-level,Full-time,On-site,2022.0,Canada,85000.0,USD,85000.0,Canada,Medium
Data Analyst,Mid-level,Full-time,On-site,2022.0,Canada,75000.0,USD,75000.0,Canada,Medium
Data Analyst,Entry-level,Full-time,On-site,2022.0,Canada,67000.0,USD,67000.0,Canada,Medium
Data Analyst,Entry-level,Full-time,On-site,2022.0,Canada,52000.0,USD,52000.0,Canada,Medium
Machine Learning Developer,Mid-level,Full-time,Remote,2022.0,Canada,100000.0,CAD,76814.0,Canada,Medium
Director of Data Science,Executive-level,Full-time,Hybrid,2022.0,Canada,250000.0,CAD,192037.0,Canada,Large
Business Data Analyst,Mid-level,Full-time,Hybrid,2022.0,Canada,90000.0,CAD,69133.0,Canada,Large
Data Scientist,Mid-level,Full-time,Remote,2022.0,Canada,88000.0,CAD,67597.0,Canada,Medium
Data Scientist,Entry-level,Full-time,Remote,2022.0,Canada,66500.0,CAD,51081.0,Canada,Large
Machine Learning Developer,Senior-level,Full-time,Remote,2022.0,Canada,100000.0,CAD,76814.0,Canada,Medium
Principal Data Analyst,Mid-level,Full-time,Remote,2022.0,Canada,75000.0,USD,75000.0,Canada,Small
Analytics Engineer,Mid-level,Full-time,Remote,2022.0,Brazil,78000.0,USD,78000.0,Brazil,Medium
Analytics Engineer,Mid-level,Full-time,Remote,2022.0,Brazil,48000.0,USD,48000.0,Brazil,Medium
Data Engineer,Mid-level,Full-time,Remote,2022.0,Brazil,78000.0,USD,78000.0,Brazil,Medium
Data Engineer,Mid-level,Full-time,Remote,2022.0,Brazil,42000.0,USD,42000.0,Brazil,Medium
BI Analyst,Mid-level,Full-time,Remote,2022.0,Brazil,78000.0,USD,78000.0,Brazil,Medium
BI Analyst,Mid-level,Full-time,Remote,2022.0,Brazil,48000.0,USD,48000.0,Brazil,Medium
Data Scientist,Mid-level,Full-time,Remote,2022.0,Brazil,84000.0,USD,84000.0,Brazil,Medium
Data Scientist,Mid-level,Full-time,Remote,2022.0,Brazil,54000.0,USD,54000.0,Brazil,Medium
Data Scientist,Entry-level,Full-time,Remote,2022.0,Belgium,80000.0,EUR,84053.0,Belgium,Large
Data Scientist,Entry-level,Full-time,Hybrid,2022.0,Belgium,49500.0,EUR,52008.0,Belgium,Small
Data Scientist Lead,Mid-level,Full-time,Hybrid,2022.0,Austria,85000.0,EUR,89306.0,Austria,Large
Applied Data Scientist,Entry-level,Full-time,Hybrid,2022.0,Austria,50000.0,USD,50000.0,Austria,Medium
Research Scientist,Mid-level,Full-time,On-site,2022.0,Austria,59000.0,EUR,61989.0,Austria,Large
AI Programmer,Entry-level,Full-time,Remote,2022.0,Pakistan,40000.0,USD,40000.0,Australia,Medium
Machine Learning Developer,Entry-level,Full-time,Remote,2022.0,Pakistan,40000.0,USD,40000.0,Australia,Medium
Data Analyst,Senior-level,Full-time,Remote,2022.0,United States,171000.0,USD,171000.0,Australia,Large
Data Scientist,Mid-level,Full-time,On-site,2022.0,Australia,120000.0,AUD,83171.0,Australia,Large
BI Data Analyst,Mid-level,Full-time,Hybrid,2022.0,Australia,65000.0,AUD,45050.0,Australia,Large
BI Data Analyst,Mid-level,Full-time,Remote,2022.0,Australia,77000.0,AUD,53368.0,Australia,Medium
Data Science Manager,Senior-level,Full-time,Remote,2022.0,Australia,193000.0,AUD,133766.0,Australia,Large
Machine Learning Engineer,Mid-level,Full-time,Remote,2022.0,Australia,121000.0,AUD,83864.0,Australia,Large
Data Scientist,Entry-level,Full-time,Hybrid,2022.0,Australia,120000.0,AUD,83171.0,Australia,Medium
Computer Vision Software Engineer,Entry-level,Full-time,Remote,2022.0,Australia,150000.0,USD,150000.0,Australia,Small
Data Analyst,Entry-level,Full-time,Remote,2022.0,Argentina,50000.0,USD,50000.0,Argentina,Large
Staff Machine Learning Engineer,Senior-level,Full-time,Hybrid,2021.0,United States,185000.0,USD,185000.0,United States,Medium
Business Data Analyst,Mid-level,Part-time,Remote,2021.0,Ghana,56000.0,USD,56000.0,United States,Medium
Data Science Lead,Mid-level,Full-time,Remote,2021.0,United States,150000.0,USD,150000.0,United States,Medium
Data Analyst,Senior-level,Full-time,Remote,2021.0,United States,115000.0,USD,115000.0,United States,Small
Cloud Data Architect,Senior-level,Full-time,Hybrid,2021.0,United States,250000.0,USD,250000.0,United States,Large
Data Scientist,Mid-level,Full-time,Hybrid,2021.0,United States,109000.0,USD,109000.0,United States,Large
Data Engineer,Senior-level,Full-time,On-site,2021.0,United States,150000.0,USD,150000.0,United States,Large
Data Science Manager,Senior-level,Full-time,On-site,,United States,240000.0,USD,240000.0,United States,Large
Data Analyst,Mid-level,Full-time,Remote,2021.0,United States,135000.0,USD,135000.0,United States,Large
Data Scientist,Entry-level,Full-time,Remote,2021.0,United States,80000.0,USD,80000.0,United States,Medium
Principal Data Scientist,Senior-level,Full-time,On-site,2021.0,United States,220000.0,USD,220000.0,United States,Large
Data Analyst,Mid-level,Full-time,Remote,2021.0,United States,90000.0,USD,90000.0,United States,Medium
Data Scientist,Entry-level,Full-time,On-site,2021.0,United States,100000.0,USD,100000.0,United States,Small
Applied Machine Learning Scientist,Mid-level,Full-time,Remote,2021.0,Vietnam,38400.0,USD,38400.0,United States,Medium
Data Scientist,Mid-level,Full-time,Remote,2021.0,United States,82500.0,USD,82500.0,United States,Small
Machine Learning Scientist,Senior-level,Full-time,Hybrid,2021.0,United States,120000.0,USD,120000.0,United States,Small
Data Analyst,Entry-level,Full-time,Remote,2021.0,United States,50000.0,USD,50000.0,United States,Medium
Principal Data Engineer,Senior-level,Full-time,Remote,2021.0,United States,200000.0,USD,200000.0,United States,Medium
Data Engineer,Mid-level,Full-time,Remote,2021.0,United States,200000.0,USD,200000.0,United States,Large
Data Engineer,Mid-level,Full-time,Remote,2021.0,United States,100000.0,USD,100000.0,United States,Large
Data Architect,Mid-level,Full-time,Remote,2021.0,United States,170000.0,USD,170000.0,United States,Large
Data Architect,Mid-level,Full-time,Remote,2021.0,United States,150000.0,USD,150000.0,United States,Large
BI Data Analyst,Entry-level,Full-time,Hybrid,2021.0,United States,55000.0,USD,55000.0,United States,Small
Director of Data Science,Executive-level,Full-time,On-site,2021.0,United States,250000.0,USD,250000.0,United States,Large
Data Engineer,Entry-level,Full-time,Remote,2021.0,United States,80000.0,USD,80000.0,United States,Large
Machine Learning Engineer,Entry-level,Full-time,Remote,2021.0,United States,125000.0,USD,125000.0,United States,Small
Data Analytics Manager,Senior-level,Full-time,Remote,2021.0,United States,120000.0,USD,120000.0,United States,Medium
Data Science Manager,Senior-level,Full-time,Remote,2021.0,United States,144000.0,USD,144000.0,United States,Large
Data Scientist,Mid-level,Full-time,Remote,2021.0,United States,150000.0,USD,150000.0,United States,Medium
Data Engineer,Senior-level,Full-time,Remote,2021.0,United States,153000.0,USD,153000.0,United States,Large
Data Engineer,Mid-level,Full-time,Remote,2021.0,United States,90000.0,USD,90000.0,United States,Large
Data Analyst,Entry-level,Full-time,Remote,2021.0,United States,90000.0,USD,90000.0,United States,Small
Data Analyst,Entry-level,Full-time,Remote,2021.0,United States,60000.0,USD,60000.0,United States,Small
ML Engineer,Mid-level,Contract,Remote,2021.0,United States,270000.0,USD,270000.0,United States,Large
Data Analytics Engineer,Mid-level,Full-time,Remote,2021.0,United States,110000.0,USD,110000.0,United States,Large
Data Analyst,Senior-level,Full-time,Remote,2021.0,Bulgaria,80000.0,USD,80000.0,United States,Small
Data Engineer,Mid-level,Full-time,Remote,2021.0,United States,140000.0,USD,140000.0,United States,Large
Lead Data Analyst,Senior-level,Full-time,Remote,2021.0,United States,170000.0,USD,170000.0,United States,Large
Data Analyst,Entry-level,Full-time,Remote,2021.0,United States,80000.0,USD,80000.0,United States,Medium
BI Data Analyst,Mid-level,Full-time,Remote,2021.0,United States,100000.0,USD,100000.0,United States,Medium
Head of Data,Executive-level,Full-time,Remote,2021.0,United States,235000.0,USD,235000.0,United States,Large
BI Data Analyst,Executive-level,Full-time,Remote,2021.0,India,150000.0,USD,150000.0,United States,Large
Machine Learning Scientist,Entry-level,Full-time,Remote,2021.0,United States,225000.0,USD,225000.0,United States,Large
Data Engineer,Senior-level,Full-time,Remote,2021.0,United States,150000.0,USD,150000.0,United States,Medium
Data Engineer,Senior-level,Full-time,Remote,2021.0,United States,115000.0,USD,115000.0,United States,Small
BI Data Analyst,Mid-level,Full-time,Hybrid,2021.0,Hungary,11000000.0,HUF,36259.0,United States,Large
Data Engineer,Senior-level,Full-time,Remote,2021.0,United States,150000.0,USD,150000.0,United States,Large
Computer Vision Software Engineer,Mid-level,Full-time,Remote,2021.0,Germany,81000.0,EUR,95746.0,United States,Small
Computer Vision Software Engineer,Entry-level,Full-time,Remote,2021.0,United States,70000.0,USD,70000.0,United States,Medium
Lead Data Engineer,Senior-level,Full-time,On-site,2021.0,United States,276000.0,USD,276000.0,United States,Large
Cloud Data Engineer,Senior-level,Full-time,Remote,2021.0,Brazil,160000.0,USD,160000.0,United States,Small
Data Engineer,Senior-level,Full-time,Remote,2021.0,United States,174000.0,USD,174000.0,United States,Large
Data Analyst,Mid-level,Full-time,Remote,2021.0,United States,93000.0,USD,93000.0,United States,Large
Data Scientist,Entry-level,Full-time,Remote,2021.0,United States,90000.0,USD,90000.0,United States,Small
Principal Data Analyst,Senior-level,Full-time,Remote,2021.0,United States,170000.0,USD,170000.0,United States,Medium
Data Scientist,Senior-level,Full-time,Remote,2021.0,United States,165000.0,USD,165000.0,United States,Large
Data Analyst,Mid-level,Full-time,Remote,2021.0,United States,80000.0,USD,80000.0,United States,Large
Head of Data Science,Mid-level,Full-time,On-site,2021.0,United States,110000.0,USD,110000.0,United States,Small
Data Architect,Mid-level,Full-time,Remote,2021.0,United States,180000.0,USD,180000.0,United States,Large
Data Analyst,Senior-level,Full-time,Remote,2021.0,United States,200000.0,USD,200000.0,United States,Large
Data Engineer,Senior-level,Full-time,Remote,2021.0,United States,200000.0,USD,200000.0,United States,Large
ML Engineer,Senior-level,Full-time,Remote,2021.0,United States,256000.0,USD,256000.0,United States,Small
Data Engineer,Mid-level,Full-time,Remote,2021.0,United States,110000.0,USD,110000.0,United States,Large
Data Engineer,Entry-level,Full-time,Remote,2021.0,United States,72500.0,USD,72500.0,United States,Large
Machine Learning Engineer,Senior-level,Full-time,Hybrid,2021.0,United States,185000.0,USD,185000.0,United States,Large
Data Engineer,Mid-level,Full-time,Remote,2021.0,United States,112000.0,USD,112000.0,United States,Large
Data Scientist,Entry-level,Full-time,Hybrid,2021.0,United States,58000.0,USD,58000.0,United States,Large
Data Scientist,Entry-level,Full-time,Remote,2021.0,United States,100000.0,USD,100000.0,United States,Medium
Staff Data Scientist,Senior-level,Contract,Remote,2021.0,United States,105000.0,USD,105000.0,United States,Medium
Data Engineer,Mid-level,Full-time,On-site,2021.0,United States,111775.0,USD,111775.0,United States,Medium
Data Engineer,Mid-level,Full-time,On-site,2021.0,United States,93150.0,USD,93150.0,United States,Medium
Lead Data Engineer,Senior-level,Full-time,Hybrid,2021.0,Puerto Rico,160000.0,USD,160000.0,United States,Small
Data Scientist,Senior-level,Full-time,On-site,2021.0,United States,135000.0,USD,135000.0,United States,Large
Data Science Manager,Senior-level,Full-time,Hybrid,2021.0,India,4000000.0,INR,54094.0,United States,Large
Data Scientist,Mid-level,Full-time,Hybrid,2021.0,United States,147000.0,USD,147000.0,United States,Large
Data Science Manager,Senior-level,Full-time,Remote,2021.0,United States,174000.0,USD,174000.0,United States,Large
Data Engineer,Mid-level,Full-time,On-site,2021.0,Romania,22000.0,EUR,26005.0,United States,Large
Machine Learning Engineer,Entry-level,Full-time,Hybrid,2021.0,United States,81000.0,USD,81000.0,United States,Small
Data Science Consultant,Entry-level,Full-time,Remote,2021.0,United States,90000.0,USD,90000.0,United States,Small
Machine Learning Infrastructure Engineer,Senior-level,Full-time,Remote,2021.0,United States,195000.0,USD,195000.0,United States,Medium
Principal Data Scientist,Executive-level,Contract,Remote,2021.0,United States,416000.0,USD,416000.0,United States,Small
Data Analytics Manager,Senior-level,Full-time,On-site,2021.0,United States,120000.0,USD,120000.0,United States,Large
Data Engineer,Mid-level,Freelance,On-site,2021.0,Italy,20000.0,USD,20000.0,United States,Large
Machine Learning Engineer,Senior-level,Full-time,Remote,2021.0,United States,200000.0,USD,200000.0,United States,Large
Data Scientist,Mid-level,Full-time,Remote,2021.0,United States,160000.0,USD,160000.0,United States,Large
Research Scientist,Senior-level,Full-time,Remote,2021.0,France,50000.0,USD,50000.0,United States,Small
Data Engineer,Senior-level,Full-time,On-site,2021.0,United States,165000.0,USD,165000.0,United States,Medium
Principal Data Engineer,Senior-level,Full-time,Remote,2021.0,United States,185000.0,USD,185000.0,United States,Large
Data Analytics Manager,Senior-level,Full-time,Remote,2021.0,United States,140000.0,USD,140000.0,United States,Large
Data Scientist,Mid-level,Full-time,Hybrid,2021.0,United States,130000.0,USD,130000.0,United States,Large
Data Scientist,Mid-level,Full-time,Hybrid,2021.0,United States,115000.0,USD,115000.0,United States,Large
Principal Data Scientist,Senior-level,Full-time,Remote,2021.0,United States,235000.0,USD,235000.0,United States,Large
Data Analyst,Mid-level,Full-time,On-site,2021.0,United States,75000.0,USD,75000.0,United States,Large
Data Analyst,Mid-level,Full-time,On-site,2021.0,United States,62000.0,USD,62000.0,United States,Large
Data Scientist,Mid-level,Full-time,On-site,2021.0,United States,73000.0,USD,73000.0,United States,Large
Applied Machine Learning Scientist,Mid-level,Full-time,Hybrid,2021.0,United States,423000.0,USD,423000.0,United States,Large
Data Specialist,Senior-level,Full-time,Remote,2021.0,United States,165000.0,USD,165000.0,United States,Large
Principal Data Scientist,Mid-level,Full-time,Remote,2021.0,United States,151000.0,USD,151000.0,United States,Large
Data Scientist,Senior-level,Full-time,Hybrid,2021.0,Turkey,180000.0,TRY,20171.0,Turkey,Large
Data Engineer,Mid-level,Full-time,Remote,2021.0,Turkey,250000.0,TRY,28016.0,Turkey,Medium
Machine Learning Developer,Entry-level,Full-time,Remote,2021.0,Thailand,15000.0,USD,15000.0,Thailand,Large
Head of Data,Senior-level,Full-time,Remote,2021.0,Slovenia,87000.0,EUR,102839.0,Slovenia,Large
Machine Learning Engineer,Mid-level,Full-time,Hybrid,2021.0,Slovenia,21000.0,EUR,24823.0,Slovenia,Large
Marketing Data Engineer,Entry-level,Full-time,Hybrid,2021.0,Singapore,90000.0,SGD,66970.0,Singapore,Large
Cloud Data Engineer,Mid-level,Full-time,Hybrid,2021.0,Singapore,120000.0,SGD,89294.0,Singapore,Large
Head of Data Science,Executive-level,Full-time,On-site,2021.0,Russia,85000.0,USD,85000.0,Russia,Medium
Head of Data,Executive-level,Full-time,Hybrid,2021.0,Russia,230000.0,USD,230000.0,Russia,Large
Big Data Engineer,Mid-level,Full-time,Hybrid,2021.0,Spain,60000.0,USD,60000.0,Romania,Medium
Research Scientist,Senior-level,Full-time,Hybrid,2021.0,Portugal,51400.0,EUR,60757.0,Portugal,Large
Director of Data Science,Executive-level,Full-time,Remote,2021.0,Italy,130000.0,EUR,153667.0,Poland,Large
Data Engineer,Mid-level,Full-time,Remote,2021.0,Poland,110000.0,PLN,28476.0,Poland,Large
Machine Learning Engineer,Mid-level,Full-time,Remote,2021.0,Poland,180000.0,PLN,46597.0,Poland,Large
Data Analyst,Senior-level,Full-time,Remote,2021.0,Philippines,50000.0,USD,50000.0,Philippines,Small
Data Engineer,Mid-level,Part-time,Remote,2021.0,Netherlands,59000.0,EUR,69741.0,Netherlands,Large
Data Engineer,Mid-level,Full-time,Remote,2021.0,Netherlands,38400.0,EUR,45391.0,Netherlands,Large
Machine Learning Developer,Senior-level,Freelance,Remote,2021.0,Nigeria,60000.0,USD,60000.0,Nigeria,Medium
Data Scientist,Mid-level,Full-time,Remote,2021.0,Nigeria,50000.0,USD,50000.0,Nigeria,Large
Data Engineer,Mid-level,Full-time,Hybrid,2021.0,Malta,24000.0,EUR,28369.0,Malta,Large
Big Data Engineer,Mid-level,Full-time,On-site,2021.0,Moldova,18000.0,USD,18000.0,Moldova,Small
Business Data Analyst,Entry-level,Full-time,Remote,2021.0,Luxembourg,50000.0,EUR,59102.0,Luxembourg,Large
ML Engineer,Mid-level,Full-time,Hybrid,2021.0,Japan,8500000.0,JPY,77364.0,Japan,Small
ML Engineer,Mid-level,Full-time,Hybrid,2021.0,Japan,7000000.0,JPY,63711.0,Japan,Small
Machine Learning Engineer,Mid-level,Full-time,Hybrid,2021.0,Japan,74000.0,USD,74000.0,Japan,Small
Director of Data Science,Senior-level,Full-time,On-site,2021.0,Japan,168000.0,USD,168000.0,Japan,Small
Machine Learning Engineer,Mid-level,Full-time,Hybrid,2021.0,Italy,43200.0,EUR,51064.0,Italy,Large
Machine Learning Developer,Entry-level,Full-time,Hybrid,2021.0,Iraq,100000.0,USD,100000.0,Iraq,Small
AI Scientist,Entry-level,Full-time,Remote,2021.0,India,1335000.0,INR,18053.0,India,Small
Data Scientist,Senior-level,Full-time,Remote,2021.0,India,4000000.0,INR,54094.0,India,Large
Data Analyst,Mid-level,Full-time,Hybrid,2021.0,India,1250000.0,INR,16904.0,India,Large
Lead Data Scientist,Senior-level,Full-time,Hybrid,2021.0,India,3000000.0,INR,40570.0,India,Large
Machine Learning Engineer,Entry-level,Full-time,Remote,2021.0,India,20000.0,USD,20000.0,India,Small
Data Engineer,Entry-level,Full-time,Remote,2021.0,India,2250000.0,INR,30428.0,India,Large
Data Scientist,Entry-level,Full-time,Hybrid,2021.0,India,2200000.0,INR,29751.0,India,Large
Data Scientist,Entry-level,Full-time,Remote,2021.0,India,2100000.0,INR,28399.0,India,Medium
Data Engineer,Entry-level,Full-time,Hybrid,2021.0,India,1600000.0,INR,21637.0,India,Medium
Machine Learning Engineer,Senior-level,Full-time,On-site,2021.0,India,4900000.0,INR,66265.0,India,Large
Data Scientist,Mid-level,Full-time,Remote,2021.0,India,1250000.0,INR,16904.0,India,Small
Big Data Engineer,Entry-level,Full-time,Remote,2021.0,India,1200000.0,INR,16228.0,India,Large
Machine Learning Engineer,Senior-level,Full-time,Remote,2021.0,India,1799997.0,INR,24342.0,India,Large
Big Data Engineer,Mid-level,Full-time,On-site,2021.0,India,1672000.0,INR,22611.0,India,Large
Data Scientist,Mid-level,Full-time,On-site,2021.0,India,2500000.0,INR,33808.0,India,Medium
Lead Data Analyst,Mid-level,Full-time,Remote,2021.0,India,1450000.0,INR,19609.0,India,Large
Data Science Manager,Senior-level,Full-time,Hybrid,2021.0,India,7000000.0,INR,94665.0,India,Large
Data Scientist,Mid-level,Full-time,Remote,2021.0,Singapore,160000.0,SGD,119059.0,Israel,Medium
Data Science Engineer,Mid-level,Full-time,Remote,2021.0,Greece,34000.0,EUR,40189.0,Greece,Medium
AI Scientist,Mid-level,Full-time,On-site,2021.0,Ghana,30000.0,USD,30000.0,Ghana,Small
Data Engineer,Entry-level,Full-time,Hybrid,2021.0,United Kingdom,33000.0,GBP,45390.0,United Kingdom,Large
Applied Data Scientist,Entry-level,Full-time,On-site,2021.0,United Kingdom,80000.0,GBP,110037.0,United Kingdom,Large
Data Engineer,Mid-level,Full-time,Remote,2021.0,United Kingdom,60000.0,GBP,82528.0,United Kingdom,Large
Research Scientist,Entry-level,Full-time,Hybrid,2021.0,United Kingdom,60000.0,GBP,82528.0,United Kingdom,Large
Lead Data Engineer,Senior-level,Full-time,Remote,2021.0,United Kingdom,75000.0,GBP,103160.0,United Kingdom,Small
Data Engineer,Senior-level,Full-time,Remote,2021.0,United Kingdom,82500.0,GBP,113476.0,United Kingdom,Medium
Data Analyst,Mid-level,Full-time,Hybrid,2021.0,United Kingdom,37456.0,GBP,51519.0,United Kingdom,Large
Data Engineer,Senior-level,Full-time,Hybrid,2021.0,United Kingdom,70000.0,GBP,96282.0,United Kingdom,Large
Data Engineer,Mid-level,Full-time,,2021.0,United Kingdom,52500.0,GBP,72212.0,United Kingdom,Large
Data Analytics Engineer,Senior-level,Full-time,Remote,2021.0,Vietnam,50000.0,USD,50000.0,United Kingdom,Medium
Data Scientist,Mid-level,Full-time,Hybrid,2021.0,United Kingdom,40900.0,GBP,56256.0,United Kingdom,Large
Data Scientist,Mid-level,Full-time,Hybrid,2021.0,United Kingdom,85000.0,GBP,116914.0,United Kingdom,Large
Data Engineer,Mid-level,Full-time,Hybrid,2021.0,Hong Kong,48000.0,GBP,66022.0,United Kingdom,Small
Finance Data Analyst,Senior-level,Full-time,Hybrid,2021.0,United Kingdom,45000.0,GBP,61896.0,United Kingdom,Large
Data Engineer,Senior-level,Full-time,Hybrid,2021.0,Romania,65000.0,EUR,76833.0,United Kingdom,Small
Machine Learning Research Engineer,Entry-level,Full-time,Hybrid,2021.0,France,20000.0,USD,20000.0,France,Medium
Data Scientist,Entry-level,Full-time,Hybrid,2021.0,France,42000.0,EUR,49646.0,France,Medium
Research Scientist,Mid-level,Full-time,Hybrid,2021.0,France,53000.0,EUR,62649.0,France,Medium
Data Analyst,Entry-level,Full-time,Hybrid,2021.0,France,50000.0,EUR,59102.0,France,Medium
Data Scientist,Senior-level,Full-time,Hybrid,2021.0,France,45000.0,EUR,53192.0,France,Large
Data Scientist,Entry-level,Full-time,Hybrid,2021.0,France,31000.0,EUR,36643.0,France,Large
Data Scientist,Senior-level,Full-time,Hybrid,2021.0,France,65720.0,EUR,77684.0,France,Medium
Research Scientist,Mid-level,Full-time,Hybrid,2021.0,France,48000.0,EUR,56738.0,France,Small
Data Science Manager,Senior-level,Full-time,Remote,2021.0,United States,152000.0,USD,152000.0,France,Large
Machine Learning Engineer,Mid-level,Full-time,Remote,2021.0,Spain,40000.0,EUR,47282.0,Spain,Small
AI Scientist,Senior-level,Full-time,Remote,2021.0,Spain,55000.0,USD,55000.0,Spain,Large
Data Science Consultant,Executive-level,Full-time,Remote,2021.0,France,59000.0,EUR,69741.0,Spain,Small
Data Scientist,Mid-level,Full-time,Remote,2021.0,Spain,32000.0,EUR,37825.0,Spain,Large
Data Scientist,Mid-level,Full-time,Remote,2021.0,Spain,39600.0,EUR,46809.0,Spain,Medium
Computer Vision Software Engineer,Entry-level,Part-time,Hybrid,2021.0,Denmark,120000.0,DKK,19073.0,Denmark,Large
Marketing Data Analyst,Senior-level,Full-time,Remote,2021.0,Greece,75000.0,EUR,88654.0,Denmark,Large
Computer Vision Engineer,Entry-level,Part-time,Hybrid,2021.0,Denmark,180000.0,DKK,28609.0,Denmark,Small
Director of Data Science,Executive-level,Full-time,Hybrid,2021.0,Germany,110000.0,EUR,130026.0,Germany,Medium
Data Science Consultant,Entry-level,Full-time,Hybrid,2021.0,Germany,54000.0,EUR,63831.0,Germany,Large
Data Analytics Engineer,Senior-level,Full-time,Remote,2021.0,Germany,67000.0,EUR,79197.0,Germany,Large
